"User","freq_type","mone_type","rec_type","Cluster","value"
10970,2,1,1,5,19
10973,3,3,3,1,51
10974,2,1,3,2,29
10975,1,1,1,5,17
10976,3,2,2,3,36
10978,1,1,2,2,22
10979,1,1,3,2,27
10980,3,3,3,1,51
10981,2,2,3,2,39
10982,3,3,2,1,46
10983,2,2,3,3,39
10985,2,3,1,4,39
10986,3,3,3,1,51
10987,2,2,2,4,34
10988,1,2,3,2,37
10989,3,3,2,1,46
10991,1,1,1,4,17
10992,2,3,3,3,49
10993,2,3,3,3,49
10995,2,3,3,3,49
10996,2,2,1,4,29
10997,1,1,1,4,17
10999,1,1,1,5,17
11000,2,2,1,4,29
11001,3,3,3,1,51
11002,3,3,3,1,51
11004,3,3,3,1,51
11005,1,1,1,5,17
11006,2,3,1,3,39
11007,2,2,3,3,39
11008,1,1,2,2,22
11009,2,2,1,4,29
11010,2,3,1,3,39
11011,1,1,2,4,22
11012,3,2,2,1,36
11013,2,1,2,2,24
11014,3,3,2,1,46
11015,2,3,3,3,49
11016,1,1,2,2,22
11017,2,1,1,4,19
11018,3,3,2,1,46
11019,2,2,1,3,29
11020,1,1,1,5,17
11022,2,3,2,3,44
11023,2,2,1,4,29
11024,3,3,1,3,41
11026,1,2,1,4,27
11027,2,2,1,4,29
11028,1,1,1,4,17
11029,1,1,1,5,17
11030,2,3,2,2,44
11031,3,3,3,1,51
11032,2,2,2,3,34
11033,1,1,1,5,17
11034,1,2,1,4,27
11035,1,1,2,2,22
11036,1,1,1,5,17
11037,2,3,3,3,49
11039,3,3,2,1,46
11041,2,2,2,2,34
11043,3,3,2,1,46
11044,2,2,3,2,39
11045,1,2,3,2,37
11047,2,1,3,2,29
11048,2,3,1,3,39
11049,1,3,1,5,37
11050,2,2,1,4,29
11052,2,2,2,3,34
11053,2,1,2,2,24
11054,3,3,3,1,51
11055,2,3,1,3,39
11056,2,1,2,4,24
11057,1,1,1,4,17
11058,2,3,3,3,49
11059,2,3,2,3,44
11060,2,2,2,2,34
11061,2,2,1,5,29
11062,1,1,3,2,27
11064,3,3,3,1,51
11065,2,3,2,3,44
11067,2,2,3,3,39
11068,2,2,1,4,29
11069,2,3,2,3,44
11070,3,3,2,1,46
11071,3,3,3,1,51
11072,2,2,2,2,34
11073,1,1,3,2,27
11074,2,2,1,4,29
11075,1,2,3,2,37
11076,2,3,3,3,49
11077,1,1,3,2,27
11078,2,2,3,3,39
11079,2,3,2,3,44
11081,2,3,3,3,49
11082,1,2,3,2,37
11083,2,1,1,4,19
11084,2,2,1,4,29
11085,2,2,1,4,29
11086,3,3,3,1,51
11087,1,1,1,4,17
11088,3,3,3,1,51
11089,3,3,3,1,51
11090,2,2,1,4,29
11091,1,1,1,5,17
11092,3,3,2,1,46
11093,2,3,2,3,44
11094,2,2,3,3,39
11095,3,3,3,1,51
11098,3,3,3,1,51
11099,2,2,2,3,34
11100,2,2,2,2,34
11102,2,2,3,2,39
11103,2,3,1,4,39
11104,1,3,3,2,47
11105,2,2,1,4,29
11106,1,1,1,5,17
11108,2,2,1,4,29
11109,2,2,2,2,34
11110,2,2,2,4,34
11111,1,2,1,4,27
11112,1,2,2,4,32
11113,2,2,3,2,39
11114,2,3,3,2,49
11115,2,2,1,4,29
11117,2,2,1,4,29
11118,2,2,2,3,34
11119,1,1,2,2,22
11121,2,3,1,4,39
11123,3,3,3,1,51
11124,3,3,2,1,46
11125,2,3,3,2,49
11126,1,1,3,2,27
11127,2,2,1,4,29
11128,2,2,2,4,34
11129,3,2,3,1,41
11130,2,2,1,5,29
11131,2,3,2,2,44
11132,1,1,2,4,22
11133,1,1,3,2,27
11135,1,2,2,4,32
11136,1,1,2,2,22
11137,1,2,1,5,27
11139,2,2,1,3,29
11140,1,1,3,2,27
11141,2,2,3,2,39
11142,3,3,2,1,46
11143,1,2,1,5,27
11144,3,3,3,1,51
11145,1,1,3,2,27
11146,2,2,2,2,34
11147,1,3,3,2,47
11148,2,2,1,4,29
11149,1,1,1,5,17
11150,2,2,3,3,39
11151,2,2,3,3,39
11152,1,1,1,5,17
11153,2,1,1,4,19
11154,1,1,2,2,22
11155,2,2,1,4,29
11156,1,1,2,2,22
11158,2,2,3,2,39
11160,2,2,2,4,34
11162,1,2,3,2,37
11163,2,2,3,3,39
11164,2,1,2,2,24
11165,2,2,1,5,29
11166,2,1,2,3,24
11168,2,2,1,4,29
11170,2,2,3,3,39
11172,3,3,1,3,41
11173,1,1,2,2,22
11175,1,2,1,4,27
11176,3,2,3,1,41
11177,2,2,3,2,39
11178,3,3,3,1,51
11179,2,2,1,4,29
11180,1,1,1,5,17
11181,2,3,2,2,44
11183,1,1,1,4,17
11184,2,3,3,3,49
11185,2,2,3,2,39
11186,3,3,2,1,46
11187,2,2,2,3,34
11189,3,3,3,1,51
11190,2,3,3,3,49
11191,1,1,2,2,22
11192,1,2,1,4,27
11193,3,3,2,1,46
11194,2,3,2,3,44
11195,2,2,1,5,29
11196,1,2,1,4,27
11198,1,2,1,5,27
11199,2,2,1,4,29
11200,2,2,3,2,39
11201,2,3,1,4,39
11203,1,1,1,4,17
11204,2,3,1,3,39
11206,1,1,2,2,22
11207,1,1,2,2,22
11210,2,2,3,3,39
11211,1,3,2,2,42
11212,3,3,2,1,46
11213,1,1,1,5,17
11214,1,1,1,5,17
11215,2,3,1,4,39
11216,3,3,3,1,51
11217,1,2,1,5,27
11219,1,1,1,5,17
11222,1,1,1,5,17
11223,3,3,2,3,46
11224,2,2,1,3,29
11225,1,1,1,4,17
11226,2,2,1,4,29
11227,2,2,2,3,34
11228,1,2,2,2,32
11230,2,3,2,3,44
11231,2,2,1,5,29
11232,3,3,3,1,51
11234,2,2,2,3,34
11235,1,1,1,5,17
11237,1,1,2,2,22
11238,2,1,3,2,29
11239,3,3,3,1,51
11241,3,3,1,1,41
11242,2,2,3,3,39
11243,1,1,1,5,17
11244,1,1,3,2,27
11245,1,2,3,2,37
11246,2,2,2,2,34
11247,2,2,2,2,34
11248,3,3,3,1,51
11251,1,1,1,4,17
11252,2,2,2,2,34
11253,1,1,1,4,17
11254,1,1,1,4,17
11255,2,3,2,3,44
11256,2,3,3,3,49
11257,1,1,3,2,27
11258,1,1,1,5,17
11259,2,2,1,3,29
11260,2,2,3,3,39
11261,1,1,1,5,17
11262,2,2,1,5,29
11264,2,2,3,3,39
11265,3,2,3,1,41
11266,1,1,1,4,17
11267,3,3,3,1,51
11268,2,1,2,4,24
11269,2,3,1,3,39
11270,2,2,2,3,34
11271,1,2,1,5,27
11272,2,3,1,3,39
11276,1,3,3,2,47
11277,2,2,3,2,39
11278,1,1,1,4,17
11279,3,3,2,1,46
11280,1,1,1,4,17
11281,1,1,1,5,17
11282,1,1,3,2,27
11283,3,3,2,1,46
11284,3,3,2,1,46
11287,2,3,3,3,49
11288,2,2,2,3,34
11289,2,3,2,2,44
11290,2,3,1,4,39
11291,2,2,1,5,29
11292,2,2,2,4,34
11293,2,2,3,2,39
11294,2,2,3,3,39
11295,2,1,2,2,24
11296,3,2,3,1,41
11298,1,3,3,2,47
11299,3,2,2,3,36
11300,3,2,1,3,31
11301,2,2,1,4,29
11302,2,3,1,3,39
11304,3,3,2,1,46
11305,2,2,3,2,39
11306,2,2,3,3,39
11307,3,2,3,1,41
11308,2,2,1,4,29
11310,2,3,2,3,44
11311,1,2,1,5,27
11312,1,1,1,5,17
11313,1,1,2,2,22
11314,2,2,2,2,34
11315,2,2,1,4,29
11316,2,2,1,5,29
11317,1,1,2,2,22
11318,2,2,2,3,34
11320,1,2,1,4,27
11321,2,2,2,3,34
11322,1,1,1,4,17
11323,2,2,3,2,39
11324,3,3,3,1,51
11326,2,2,3,2,39
11327,3,3,3,1,51
11328,2,2,2,2,34
11330,1,1,1,4,17
11331,2,1,3,2,29
11332,2,2,1,4,29
11333,1,1,2,2,22
11335,2,2,1,4,29
11336,3,2,3,1,41
11337,1,1,3,2,27
11338,1,1,2,2,22
11339,2,2,1,4,29
11340,3,3,3,1,51
11341,2,2,2,2,34
11342,2,3,1,4,39
11343,3,3,3,1,51
11346,3,3,2,1,46
11347,3,3,3,1,51
11348,2,3,3,2,49
11349,2,3,1,4,39
11350,2,3,2,3,44
11352,2,2,2,3,34
11353,2,2,1,4,29
11354,2,2,1,4,29
11355,2,3,1,4,39
11356,2,1,3,2,29
11357,2,3,1,3,39
11358,3,3,2,1,46
11359,2,1,1,4,19
11360,1,1,2,2,22
11361,2,2,1,3,29
11363,1,1,1,4,17
11364,2,1,2,2,24
11365,2,2,3,3,39
11366,2,1,2,2,24
11367,2,2,2,4,34
11368,1,1,1,4,17
11369,2,1,2,3,24
11370,3,3,1,3,41
11371,2,3,2,2,44
11372,2,2,1,4,29
11374,2,3,1,4,39
11375,2,2,3,2,39
11376,1,1,1,5,17
11377,3,3,1,1,41
11378,1,3,1,4,37
11379,1,2,1,4,27
11380,1,2,1,4,27
11381,1,1,1,5,17
11382,2,2,1,3,29
11383,2,3,3,2,49
11384,2,2,3,2,39
11386,3,3,1,5,41
11387,1,1,3,2,27
11388,1,1,1,5,17
11389,2,2,1,3,29
11390,2,3,1,4,39
11391,1,1,3,2,27
11393,3,3,3,1,51
11394,2,1,2,2,24
11395,1,3,3,2,47
11396,2,3,3,3,49
11397,1,3,2,4,42
11399,2,2,2,3,34
11400,2,3,1,4,39
11401,2,2,3,3,39
11402,2,2,3,2,39
11403,1,2,2,2,32
11404,2,2,2,3,34
11406,1,1,2,2,22
11407,2,2,2,2,34
11408,2,2,2,2,34
11410,2,3,1,4,39
11411,1,1,3,2,27
11412,1,1,1,4,17
11413,1,1,1,4,17
11414,2,2,2,3,34
11415,3,3,1,1,41
11416,3,3,3,1,51
11418,3,3,1,3,41
11419,1,2,1,5,27
11420,2,3,3,2,49
11421,1,3,3,2,47
11422,3,3,2,1,46
11423,1,1,1,4,17
11424,1,1,1,5,17
11427,2,1,3,2,29
11428,2,3,3,3,49
11429,2,2,1,5,29
11430,2,1,1,4,19
11431,2,2,3,3,39
11432,1,1,1,4,17
11433,3,3,3,1,51
11435,1,1,2,2,22
11436,1,1,1,5,17
11437,1,1,1,4,17
11438,1,2,1,4,27
11439,2,3,1,3,39
11440,2,2,3,2,39
11441,2,2,3,2,39
11442,2,2,2,3,34
11443,3,3,3,1,51
11444,1,1,1,5,17
11446,3,2,3,1,41
11447,3,3,2,1,46
11448,2,3,3,3,49
11449,2,2,3,2,39
11450,2,2,2,3,34
11451,1,3,1,4,37
11453,3,3,3,1,51
11455,2,2,2,3,34
11456,1,2,1,4,27
11457,3,3,3,1,51
11459,1,1,1,4,17
11461,3,3,3,1,51
11464,1,3,1,5,37
11465,1,2,1,5,27
11466,2,2,3,3,39
11467,2,1,3,2,29
11468,2,3,3,3,49
11469,2,2,2,2,34
11470,1,1,1,5,17
11471,3,2,1,3,31
11473,1,2,3,2,37
11474,2,2,1,4,29
11475,1,1,1,4,17
11476,3,3,3,1,51
11477,1,3,3,2,47
11478,2,1,2,2,24
11481,2,3,3,2,49
11482,2,1,2,4,24
11483,2,2,1,5,29
11485,2,3,2,4,44
11486,2,3,3,3,49
11488,1,1,1,5,17
11489,1,1,3,2,27
11490,2,1,2,3,24
11491,1,3,2,2,42
11493,1,1,1,5,17
11494,2,1,2,2,24
11495,1,2,1,4,27
11499,2,1,1,4,19
11500,2,2,3,3,39
11501,2,3,1,5,39
11502,1,1,3,2,27
11503,2,2,3,2,39
11504,2,2,1,4,29
11505,1,1,1,4,17
11507,2,3,2,3,44
11508,1,2,1,4,27
11509,1,1,1,5,17
11510,1,1,3,2,27
11511,2,2,2,2,34
11512,2,2,3,2,39
11513,2,2,3,3,39
11514,2,2,1,4,29
11515,1,1,1,4,17
11516,2,1,1,4,19
11517,2,2,2,2,34
11518,2,3,2,4,44
11521,2,3,3,3,49
11522,1,1,1,4,17
11523,1,1,1,4,17
11526,2,3,3,2,49
11527,2,1,1,4,19
11528,2,2,3,2,39
11530,2,1,2,2,24
11531,1,1,1,5,17
11532,3,3,1,3,41
11533,2,3,2,3,44
11535,1,1,1,5,17
11536,2,2,1,4,29
11537,1,1,3,2,27
11540,2,3,2,3,44
11541,1,2,1,5,27
11542,1,1,1,5,17
11544,2,1,1,4,19
11545,2,2,2,2,34
11546,3,3,1,3,41
11547,1,1,1,4,17
11548,2,3,1,4,39
11549,3,3,3,1,51
11550,2,3,2,3,44
11551,2,2,3,2,39
11552,1,1,2,4,22
11553,1,1,2,2,22
11554,1,1,1,5,17
11555,3,3,2,1,46
11556,1,1,3,2,27
11557,1,2,1,5,27
11559,2,3,2,3,44
11560,2,3,1,4,39
11562,2,3,2,2,44
11563,2,2,2,2,34
11564,2,1,1,5,19
11565,1,1,1,5,17
11566,2,2,2,3,34
11567,2,3,1,5,39
11568,3,3,3,1,51
11569,2,2,2,3,34
11570,2,3,2,3,44
11571,2,3,2,2,44
11572,2,2,2,3,34
11573,2,2,2,3,34
11575,3,2,3,1,41
11576,2,2,1,4,29
11577,1,1,1,4,17
11578,1,1,1,4,17
11579,2,2,2,2,34
11580,2,2,1,4,29
11581,1,3,1,4,37
11582,2,2,1,4,29
11583,1,1,1,4,17
11584,2,2,1,4,29
11585,2,2,3,2,39
11586,2,2,1,4,29
11587,2,3,2,2,44
11588,2,2,1,4,29
11589,2,2,2,3,34
11590,1,1,1,4,17
11591,3,2,2,1,36
11593,2,2,2,3,34
11594,2,2,3,2,39
11596,2,2,1,4,29
11597,2,2,2,3,34
11599,2,2,1,3,29
11601,3,3,3,1,51
11603,2,3,3,3,49
11604,2,2,1,4,29
11605,2,3,2,3,44
11606,1,1,1,5,17
11608,2,2,3,2,39
11609,2,3,2,3,44
11610,2,2,2,3,34
11612,2,2,3,2,39
11613,2,3,3,3,49
11614,1,1,2,2,22
11615,1,1,3,2,27
11616,1,3,2,2,42
11617,2,3,2,3,44
11619,2,2,1,4,29
11621,1,2,1,4,27
11623,1,3,1,5,37
11624,3,3,3,1,51
11625,3,3,3,1,51
11626,1,1,3,2,27
11627,1,1,1,4,17
11628,2,2,3,3,39
11630,2,3,3,2,49
11631,2,2,2,3,34
11633,2,3,3,3,49
11635,2,2,3,3,39
11636,1,2,1,4,27
11637,2,2,1,5,29
11638,2,2,3,2,39
11639,2,3,3,3,49
11640,2,2,2,2,34
11641,3,3,3,1,51
11642,2,2,3,3,39
11644,2,2,3,3,39
11645,1,2,1,4,27
11646,2,3,3,2,49
11648,1,3,2,4,42
11649,2,3,1,4,39
11652,1,1,2,2,22
11653,2,2,3,2,39
11654,1,1,3,2,27
11655,1,1,1,5,17
11657,2,3,2,4,44
11658,2,2,2,3,34
11659,1,1,3,2,27
11661,2,3,1,3,39
11662,2,3,3,2,49
11663,3,3,2,1,46
11665,3,3,3,1,51
11666,2,3,2,2,44
11667,1,1,1,4,17
11668,3,2,3,1,41
11669,2,2,1,5,29
11670,2,3,2,3,44
11671,2,2,2,2,34
11672,2,2,1,4,29
11673,1,1,3,2,27
11674,1,1,1,4,17
11675,2,3,1,4,39
11676,3,3,2,1,46
11677,2,2,3,2,39
11678,1,1,1,5,17
11682,2,3,3,1,49
11683,2,2,1,5,29
11684,1,1,1,5,17
11685,2,2,1,4,29
11686,2,2,1,3,29
11687,2,2,2,2,34
11688,2,3,1,3,39
11689,2,2,3,3,39
11690,3,3,2,3,46
11691,1,1,1,4,17
11692,3,3,1,3,41
11693,3,2,2,3,36
11694,1,1,1,5,17
11695,3,3,3,1,51
11696,2,3,1,4,39
11699,1,2,1,4,27
11701,2,2,3,2,39
11702,2,1,1,4,19
11703,2,2,3,2,39
11704,1,1,1,4,17
11705,1,1,1,4,17
11706,2,3,2,3,44
11708,2,3,1,3,39
11710,1,1,1,4,17
11711,2,2,1,3,29
11713,2,3,2,3,44
11714,2,2,3,2,39
11715,2,3,2,2,44
11716,2,2,3,3,39
11717,3,3,3,1,51
11718,2,2,3,3,39
11719,2,2,3,3,39
11720,2,2,1,4,29
11721,2,2,2,3,34
11722,1,2,1,4,27
11723,2,2,2,3,34
11724,2,2,3,2,39
11725,3,3,3,1,51
11726,2,2,3,2,39
11727,2,3,1,5,39
11728,1,1,1,4,17
11729,1,1,1,4,17
11730,1,2,3,2,37
11731,2,2,2,3,34
11732,2,1,1,5,19
11733,2,3,3,2,49
11734,2,2,1,4,29
11735,1,2,1,5,27
11736,3,3,3,1,51
11737,2,2,3,3,39
11739,2,3,1,5,39
11740,1,1,1,4,17
11741,1,1,3,2,27
11742,2,2,3,3,39
11743,1,1,1,4,17
11744,3,3,1,1,41
11745,1,1,1,4,17
11746,3,2,2,1,36
11747,1,1,1,5,17
11748,1,2,3,2,37
11749,1,1,1,5,17
11750,2,3,2,3,44
11752,2,2,2,3,34
11753,2,3,1,3,39
11754,2,2,2,3,34
11755,3,3,3,1,51
11756,2,3,2,2,44
11757,2,3,3,3,49
11758,1,1,2,2,22
11759,2,2,3,3,39
11760,2,2,3,2,39
11762,3,3,3,1,51
11763,3,3,2,1,46
11764,2,1,1,4,19
11765,1,1,3,2,27
11767,1,2,1,5,27
11768,1,2,3,2,37
11770,1,2,1,4,27
11771,2,1,2,2,24
11773,2,1,3,2,29
11774,3,3,2,1,46
11776,2,2,3,2,39
11777,1,2,1,5,27
11778,1,1,1,5,17
11779,3,2,3,1,41
11780,1,1,1,4,17
11781,2,3,1,4,39
11783,1,2,1,4,27
11784,1,1,1,5,17
11785,2,3,1,4,39
11787,1,1,3,2,27
11788,1,1,1,5,17
11789,2,2,1,4,29
11790,2,2,3,3,39
11791,3,3,2,1,46
11792,1,1,2,2,22
11793,2,1,1,5,19
11794,2,2,3,3,39
11795,2,2,2,2,34
11797,2,3,2,3,44
11798,2,3,2,3,44
11799,1,1,1,4,17
11800,2,3,1,4,39
11801,2,3,3,3,49
11802,3,3,3,1,51
11803,2,2,2,2,34
11804,2,3,1,5,39
11805,2,3,3,2,49
11806,3,3,1,3,41
11807,2,2,1,5,29
11808,2,1,3,2,29
11810,1,1,3,2,27
11812,2,2,1,3,29
11813,2,1,2,2,24
11814,2,3,3,3,49
11816,2,3,2,3,44
11818,2,3,3,2,49
11819,2,2,2,3,34
11820,1,3,1,5,37
11821,1,1,1,4,17
11822,1,1,1,5,17
11823,2,2,1,4,29
11824,3,3,2,1,46
11825,1,1,1,5,17
11826,2,3,2,2,44
11827,2,3,3,3,49
11828,1,3,3,2,47
11829,1,1,1,5,17
11831,1,3,3,2,47
11832,2,2,2,2,34
11833,1,1,1,4,17
11834,2,1,2,2,24
11835,1,2,2,2,32
11836,2,3,2,2,44
11837,1,1,2,2,22
11838,3,3,3,1,51
11839,2,2,2,3,34
11840,1,1,3,2,27
11841,3,3,3,1,51
11842,3,3,3,1,51
11844,2,2,2,3,34
11845,2,2,3,2,39
11846,3,3,1,3,41
11848,3,3,3,1,51
11849,2,2,2,2,34
11850,3,2,2,3,36
11851,1,3,3,2,47
11852,3,3,3,1,51
11853,1,1,2,2,22
11854,2,3,1,4,39
11856,2,2,3,2,39
11858,1,1,1,4,17
11859,1,1,1,5,17
11860,2,3,1,4,39
11861,1,1,1,4,17
11862,2,3,1,5,39
11863,2,2,3,3,39
11864,2,2,3,2,39
11865,2,2,3,3,39
11866,2,2,3,3,39
11868,2,1,3,2,29
11869,1,2,1,4,27
11870,2,3,3,3,49
11871,1,1,2,2,22
11872,2,2,1,5,29
11873,3,3,2,1,46
11874,2,1,3,2,29
11875,1,1,1,5,17
11876,1,1,2,4,22
11877,2,3,2,3,44
11878,1,3,1,4,37
11879,3,3,3,1,51
11880,2,2,2,2,34
11881,1,1,1,5,17
11884,2,2,1,5,29
11885,2,3,3,3,49
11886,1,3,1,5,37
11887,2,2,2,2,34
11888,2,2,3,2,39
11889,2,3,2,3,44
11890,1,1,1,5,17
11891,1,1,1,4,17
11892,1,1,1,5,17
11893,1,3,1,5,37
11895,2,2,3,3,39
11897,3,3,2,1,46
11898,1,1,1,4,17
11899,2,2,2,3,34
11900,1,1,1,4,17
11901,2,3,3,2,49
11902,3,3,3,1,51
11903,2,2,2,2,34
11905,1,3,1,5,37
11906,1,1,1,5,17
11907,1,1,1,5,17
11908,2,2,3,2,39
11909,2,2,1,3,29
11910,3,3,1,3,41
11911,1,1,1,5,17
11913,2,2,2,2,34
11914,2,1,2,3,24
11915,2,3,1,3,39
11916,3,2,2,1,36
11917,1,3,2,4,42
11918,2,2,1,4,29
11920,2,1,1,5,19
11921,1,1,1,5,17
11922,3,3,2,1,46
11923,1,2,1,4,27
11924,1,2,1,5,27
11926,1,2,1,5,27
11927,3,3,2,1,46
11928,3,3,3,1,51
11930,1,1,1,4,17
11931,3,3,1,1,41
11933,3,2,3,1,41
11934,1,1,1,5,17
11935,3,3,3,1,51
11936,2,3,1,4,39
11937,2,2,1,4,29
11938,2,3,1,5,39
11940,2,2,1,4,29
11942,2,1,1,4,19
11943,2,2,1,4,29
11944,3,3,1,3,41
11945,2,2,3,2,39
11946,1,1,2,2,22
11947,2,3,3,2,49
11948,2,2,3,3,39
11949,2,1,1,4,19
11950,2,2,2,3,34
11951,2,1,3,3,29
11952,2,3,3,2,49
11953,2,2,3,2,39
11954,1,1,2,2,22
11956,1,1,1,5,17
11957,2,3,1,4,39
11958,2,3,1,4,39
11961,3,2,1,3,31
11963,2,2,3,3,39
11964,3,3,3,1,51
11966,1,1,2,2,22
11967,2,2,1,4,29
11968,2,2,3,3,39
11969,2,2,1,4,29
11970,3,3,3,1,51
11971,1,1,1,5,17
11972,3,3,3,1,51
11973,3,3,3,1,51
11974,1,2,1,5,27
11975,2,2,2,4,34
11976,2,2,1,4,29
11977,1,3,2,2,42
11978,1,2,1,4,27
11979,2,2,2,3,34
11981,2,2,3,2,39
11982,2,3,2,3,44
11983,2,3,3,2,49
11984,1,2,3,2,37
11985,2,2,1,4,29
11986,1,1,1,5,17
11987,1,3,1,5,37
11989,2,3,3,3,49
11990,2,2,1,4,29
11991,3,3,3,1,51
11992,1,1,2,2,22
11993,3,3,2,1,46
11994,2,2,1,4,29
11996,2,2,1,3,29
11997,3,3,1,3,41
11998,2,2,1,4,29
11999,1,2,1,5,27
12000,2,2,3,3,39
12001,1,2,1,4,27
12002,1,1,1,5,17
12003,2,2,2,2,34
12004,1,1,1,4,17
12005,1,1,1,5,17
12006,1,3,2,2,42
12007,1,1,1,4,17
12010,2,3,1,4,39
12011,2,3,3,3,49
12012,2,3,2,3,44
12013,3,2,2,1,36
12014,1,1,3,2,27
12015,3,2,3,1,41
12017,1,1,2,4,22
12019,1,1,1,5,17
12020,1,1,1,5,17
12021,2,3,3,3,49
12022,1,1,2,2,22
12023,2,3,3,2,49
12024,2,3,3,3,49
12025,2,2,2,3,34
12026,1,2,1,5,27
12028,3,3,1,3,41
12029,2,2,1,5,29
12030,2,2,1,4,29
12031,1,1,2,2,22
12032,2,3,1,4,39
12033,2,2,3,3,39
12034,1,1,1,4,17
12036,1,1,1,4,17
12037,2,2,3,3,39
12038,2,3,1,4,39
12039,2,2,3,3,39
12040,1,1,1,4,17
12041,2,3,2,2,44
12042,3,3,3,1,51
12043,3,3,3,1,51
12044,2,2,3,3,39
12047,2,2,1,4,29
12048,2,2,1,3,29
12049,2,2,3,2,39
12050,1,2,1,5,27
12051,2,2,2,2,34
12052,3,3,3,1,51
12054,2,2,2,4,34
12055,2,2,3,2,39
12056,2,2,3,2,39
12057,2,2,2,2,34
12058,1,1,1,4,17
12059,2,2,2,2,34
12060,1,1,1,4,17
12061,2,2,2,2,34
12063,2,3,1,4,39
12064,3,3,3,1,51
12065,1,1,2,4,22
12066,2,3,1,4,39
12067,2,2,2,2,34
12070,1,1,1,4,17
12071,1,1,3,2,27
12073,2,2,1,4,29
12074,1,1,3,2,27
12075,2,2,1,4,29
12076,1,1,1,5,17
12077,2,2,2,2,34
12078,2,2,3,2,39
12080,2,1,3,2,29
12081,1,2,2,2,32
12083,2,2,2,3,34
12084,1,1,1,5,17
12085,1,3,1,5,37
12086,2,2,1,5,29
12087,3,3,3,1,51
12088,2,2,3,3,39
12089,1,2,1,4,27
12090,2,3,2,2,44
12091,2,2,1,4,29
12093,2,3,2,3,44
12094,2,2,1,4,29
12095,1,1,2,2,22
12096,2,3,2,3,44
12097,2,2,3,3,39
12098,2,2,1,4,29
12099,2,3,2,3,44
12100,3,3,2,1,46
12102,2,2,3,2,39
12103,1,1,1,4,17
12104,2,3,1,3,39
12105,2,2,2,3,34
12106,2,2,2,4,34
12107,3,3,3,1,51
12108,2,2,2,2,34
12109,3,2,3,1,41
12112,2,2,2,4,34
12113,2,3,1,4,39
12114,2,2,3,3,39
12115,2,2,1,4,29
12117,1,1,1,5,17
12118,1,1,1,4,17
12119,1,1,1,5,17
12120,2,2,1,4,29
12121,3,3,3,1,51
12122,2,2,3,2,39
12123,2,3,1,4,39
12124,2,1,2,2,24
12126,1,1,2,2,22
12127,2,3,3,2,49
12128,3,3,3,1,51
12129,2,1,2,4,24
12130,3,3,3,1,51
12132,2,1,3,3,29
12133,2,1,1,4,19
12135,2,2,1,4,29
12137,2,2,2,4,34
12140,2,2,1,4,29
12142,2,2,3,2,39
12143,1,1,3,2,27
12145,1,1,1,5,17
12146,2,1,2,2,24
12147,1,1,3,2,27
12148,2,2,1,4,29
12149,1,1,1,5,17
12150,2,2,1,5,29
12151,2,2,1,3,29
12152,2,3,1,4,39
12153,1,2,1,4,27
12154,1,1,1,5,17
12155,2,1,1,3,19
12156,3,2,2,3,36
12157,2,2,3,3,39
12158,2,3,3,2,49
12159,2,3,3,2,49
12160,2,3,2,2,44
12161,2,2,3,3,39
12162,1,1,1,5,17
12163,1,2,1,4,27
12164,2,3,2,3,44
12165,1,2,1,5,27
12166,3,3,2,1,46
12167,2,2,3,2,39
12168,3,3,1,3,41
12169,2,2,1,4,29
12170,2,1,2,2,24
12172,2,2,3,2,39
12173,2,3,3,2,49
12174,2,2,3,3,39
12175,1,1,1,5,17
12176,2,3,1,3,39
12177,2,2,2,2,34
12179,2,3,3,2,49
12181,2,3,2,3,44
12182,3,3,3,1,51
12183,3,3,3,1,51
12184,1,3,2,2,42
12185,1,1,1,5,17
12186,3,3,3,1,51
12187,2,2,3,2,39
12189,1,1,2,2,22
12190,2,2,2,3,34
12191,1,1,2,2,22
12192,3,3,2,3,46
12193,3,3,1,3,41
12194,2,2,1,4,29
12195,1,1,1,4,17
12196,2,3,1,5,39
12197,2,3,1,4,39
12198,2,3,3,2,49
12199,1,2,1,4,27
12201,1,2,1,5,27
12202,1,1,1,5,17
12203,1,1,1,5,17
12204,2,2,3,2,39
12205,2,2,3,2,39
12206,2,1,1,5,19
12207,2,3,2,2,44
12208,2,3,1,4,39
12210,1,2,1,4,27
12211,2,2,1,4,29
12212,2,3,1,4,39
12213,1,2,1,5,27
12215,3,3,3,1,51
12216,2,3,2,3,44
12217,2,2,3,2,39
12218,2,2,1,4,29
12219,2,3,3,2,49
12220,1,1,1,4,17
12221,1,1,3,2,27
12222,1,1,1,5,17
12223,2,2,3,3,39
12224,2,2,2,3,34
12225,3,2,3,1,41
12226,2,3,3,2,49
12227,2,2,1,5,29
12228,1,2,2,2,32
12229,2,2,3,2,39
12230,2,3,3,2,49
12232,1,2,2,2,32
12233,1,1,1,5,17
12234,1,1,2,4,22
12235,1,1,3,2,27
12238,2,2,3,2,39
12239,2,3,1,5,39
12240,2,2,3,2,39
12241,1,1,1,4,17
12242,2,3,2,3,44
12243,3,3,3,1,51
12245,3,3,2,1,46
12246,3,3,3,1,51
12249,2,3,1,4,39
12251,1,1,1,5,17
12252,2,3,3,3,49
12253,2,3,3,3,49
12254,3,3,3,1,51
12256,2,1,3,3,29
12258,3,2,2,3,36
12259,3,3,2,1,46
12260,2,2,3,3,39
12261,3,3,3,1,51
12262,1,1,1,5,17
